"person_id";"person_wikidata_id";"person_name";"person_full_name";"person_other_names";"sex";"year_birth";"year_death";"occupation";"other"
4919;"random_id0e4b260bc5d544eb96c466dbb0226909aac4d2be";"Инфантьев, П.";"";"";"";"";"";"";""
4920;"random_idcee1b5bbda1a424b7d89182e5d6be66a5ba9a6b1";"Кальварский, Е.";"";"";"";"";"";"";""
4921;"random_id9d4b567f25c9ee1abc97c38744cd87a407710dc8";"Стахеев, Ф. С.";"";"";"";"";"";"";""
4922;"random_idb7bb6bd6159ac7656aec9c2c7471cf3ff05289b5";"Терлецкая, Н.";"";"";"";"";"";"";""
4923;"random_id24b481f6c49db448229a7c002b117a03522f59e0";"Гурихин, И. К.";"";"";"";"";"";"";""
4924;"random_id07987fc85bb208855834484c24a7cacb874e14d1";"Шепилов, Д. Т.";"";"";"";"";"";"";""
4925;"Q4817706";"Атрпет";"";"";"";"1860";"1937";"";""
4926;"random_id9fc07f1e457267602a77d3a1eb9daa346402e7c4";"Тверциной, А. П.";"";"";"";"";"";"";""
4927;"random_idb3e114a33d4df4bc551a48d48ed6b796f8b7aec7";"Флоров, В.";"";"";"";"";"";"";""
4928;"random_idd8848568258a05b758726f966e61a4766f7e0339";"Дуланаки, Л.";"";"";"";"";"";"";""
4929;"random_id168a0c685db1b6c6be01c640516b15f336a10042";"Голицын, Ф. С.";"";"";"";"";"";"";""
4930;"random_ida211fbbac0c6fba89487e8afb6d3da2de903186d";"Козловский, Н. Ф.";"";"";"";"";"";"";""
4931;"random_iddc1a4835bb9236553d34566c7dc57d8407c16a02";", Р. Б.";"";"";"";"";"";"";""
4932;"random_id02cba93199f2dca9e352a24bd05b9ed252ecf773";"Хомутов, М. Д.";"";"";"";"";"";"";""
4933;"random_ida5de063011802ef3cb89ab7b05332a2211b102fc";"Бех, С. М.";"";"";"";"";"";"";""
4934;"random_id87ac7bd706932a0fe2ca5c4171132ca417166a23";"Гришин, П.";"";"";"";"";"";"";""
4935;"random_ide91c043334dbf0d35ce9f896f6359e40112b7a8b";"Агафонов, И. Г.";"";"";"";"";"";"";""
4936;"random_id633b4ff4b6bd714498be3febf6ecea69d66e3989";"Ухов, К. П.";"";"";"";"";"";"";""
4937;"random_id33ad7abba7280b7c783d8148e1a55c6052e34547";"Глебов, В. П.";"";"";"";"";"";"";""
4938;"random_id9b20c579881f05d7bcf937009aaf11cc268d1a93";"Шишкин, А.";"";"";"";"";"";"";""
4939;"random_idac2a5962c29057b6d6dfabc63243ba621ebda303";"Лубенский, В. В.";"";"";"";"";"";"";""
4940;"random_iddea06fbcd88f491146a915da94d3e1db01d4dc0f";"Абрамов, Ф. А.";"";"";"";"";"";"";""
4941;"random_idb800edf9e15eaaad7f6e70b654da355f7a3d037d";"Сухотин, Т. Л.";"";"";"";"";"";"";""
4942;"random_ida120f3267aab40192c89e063247f279edd4b9f7a";"Нахтман, А.";"";"";"";"";"";"";""
4943;"Q4151685";"Гужон, Ю. П.";"";"";"";"1852";"1918";"";""
4944;"random_id0112184157a07ad63bb90f0c5705b3d9d8339590";"Общество ""Славия""";"";"";"";"";"";"";""
4945;"random_idffd0760404583ddd9a06bc00e4fd6edf1ad0f7d9";"Скипетров, М. П.";"";"";"";"";"";"";""
4946;"random_iddeb9796d33fbd228afca4a7646e63979718200dc";"Редакция журнала ""Будильник""";"";"";"";"";"";"";""
4947;"random_id987ff2bffbf089a11d6bc813c132343db35ec21f";"Хавкиной-Гамбургер, Л. Б.";"";"";"";"";"";"";""
4948;"random_id376062913df9b7989a1062dbc70fc481aad71654";"Илгунасу, И. М.";"";"";"";"";"";"";""
4949;"random_id9b4e6f6a6b81a6e97824de82fb3c5e8956977343";"Капустин, П. А.";"";"";"";"";"";"";""
4950;"random_idbf2e435476059f5e0f349422eff9d802c4da7840";"Кузьмин, Н. М.";"";"";"";"";"";"";""
4951;"random_idd4018f0afede7209b8bb2cf19e4d6f33f438d312";"Миронов, И.";"";"";"";"";"";"";""
4952;"random_id64211c97f6e9abaa8f95684e659af854e0f2d94e";"Пархоменко, И. К.";"";"";"";"";"";"";""
4953;"random_idc08fb39227530a9e79d98ed1b3ffeca8005c4bf8";"Организационный комитет XVIII международного мирного конгресса";"";"";"";"";"";"";""
4954;"random_id34efaeb978bd07afe119900dc132d9bd0e72c879";"Фарель, С. М.";"";"S. М. Farrell";"";"";"";"";""
4955;"random_id42eb9fe61f5c97cd4d6f2506e5c510466f3f268b";"Моргенштерну, Н.";"";"";"";"";"";"";""
4956;"random_idd4831723185d64a34bb3b21bd20efd8e0a27c4c9";"Попков, Н.";"";"";"";"";"";"";""
4957;"random_id0f39e68d751e6adf82a28c441c22e5ab9488de09";"Савеловая, Е.";"";"";"";"";"";"";""
4958;"random_id965cefb9e84049b46cdfad3a44493f22d8be3ba0";"Шмидт, Н.";"";"";"";"";"";"";""
4959;"random_id9cd792eaf49d0283ef6102a2e167a3c32a6a306c";"Казмичов, П. П.";"";"";"";"";"";"";""
4960;"random_id447f276fe4d64c8cabb0b0e62f881dde8f483de3";"Корнеев, А.";"";"";"";"";"";"";""
4961;"random_ida366669c09acdad9d1e33f65a7c82815683982de";"Куксов, П. Ф.";"";"";"";"";"";"";""
4962;"random_idaa94988b7fbb4cd6b9900d05283bfb73ad82512b";"Малахов, И. Е.";"";"";"";"";"";"";""
4963;"random_id62c7d6633707315a87f0edad57c4f3dd36f69c14";"Алексеев, С. Ф.";"";"";"";"";"";"";""
4964;"random_id0797b67d6dbf48f7cf480b2e23c1327917817bbe";"Калачёв, П. В.";"";"";"";"";"";"";""
4965;"random_idf7db4baf5f4f43d4f638cfd145519ae75f7a8b1d";"Торнич";"";"";"";"";"";"";""
4966;"random_id7c999514cfb479413c314705a900a372bb456c16";"Грекова, Н.";"";"";"";"";"";"";""
4967;"random_id44d7ae07e50fa473eb89cd8cb76c0b47ea6422bc";"Кореневский, П. И.";"";"";"";"";"";"";""
4968;"random_id3398b9198607060203f0bb21e58bd6e5adda83b1";"Ян Стыке";"";"Jan Styka";"";"";"";"";""
4969;"random_id80e184377e776b2b08dddae9dd3b8ad0de1b5403";"Панова, Т. А.";"";"";"";"";"";"";""
4970;"random_id815ab870cc2ac69fda51e91b93d5e7c68a0047ae";"Скалыга, И. М.";"";"";"";"";"";"";""
4971;"random_id7e5b03e932a4bf79303c989120daefb32e9bbc1f";"Арам Баравьян";"";"Aram Baravian";"";"";"";"";""
4972;"random_idca0eb703cb9d2b57affe4f767d3c51d336d0e4c2";"Зотов, И. М.";"";"";"";"";"";"";""
4973;"random_id47f937483eb11290126f04fdace7bb47fc5f69e5";"Кудимов, М. Ф.";"";"";"";"";"";"";""
4974;"Q105084919";"Иванов, И.";"";"";"";"1825";"1905";"";""
4975;"Q4104627";"Васильев, В.";"";"";"";"1821";"1881";"";""
4976;"random_id12bd788ae48447c49c4944e561bc8fe81fb9a6c7";"Прозоров, И. Е.";"";"";"";"";"";"";""
4977;"random_id7ff125e99117cad4467a6ed189eac0ed970f1854";"Крашенинников, В. Е.";"";"";"";"";"";"";""
4978;"random_idd9dfc748c88fd7395c9f9eac37f46f4b59878fa7";"Редакция газеты ""Morgen Post""";"";"";"";"";"";"";""
4979;"random_id4fc8dba99e9c2550ff1379d4ac775cc148efbe64";"Дехтерёв, А. П.";"";"";"";"";"";"";""
4980;"random_idc973582bcb0d80c1ac8b0a43383a8f531d274b7c";"Славуцкий, М.";"";"";"";"";"";"";""
4981;"random_idb70cfb54eace46734ef5f6b44a4c77098052a642";"Сыркино, Г.";"";"";"";"";"";"";""
4982;"random_id7f0bdf9fd97c43f7440e6986b9827d4f287d1d12";"Загулин, И. Я.";"";"";"";"";"";"";""
4983;"random_id6b39453e13c1409c58fc968fbb34c86f9281bada";"Коваленко, Ф. А.";"";"";"";"";"";"";""
4984;"random_id2e20e61f2f3a0d93cd54c28484e9cd82e3ebe636";"Кузину, В. А.";"";"";"";"";"";"";""
4985;"random_idf7d8246cc0d7aa43533c6c3d43474be2df893bc2";"Жозефу Эйдельнант";"";"Joseph Eydelnanth";"";"";"";"";""
4986;"Q4539799";"Яцкевич, И.";"";"";"";"1824";"1867";"";""
4987;"Q4137621";"Гершензон, И.";"";"";"";"1869";"1925";"";""
4988;"random_idab6762c7ed7eebe23932355b0d320471fea5cdb2";"Корсаков, Р.";"";"";"";"";"";"";""
4989;"random_id3f04da553ac84325c41f562fefc24d0bf22d2039";"Лавров, И.";"";"";"";"";"";"";""
4990;"random_id8be43269e5fd12bedf614d7b29c183de695ff264";"Лазаренко, В. К.";"";"";"";"";"";"";""
4991;"random_idbbfcfbfe7f01a0a46b2a338cb5afe21dc6227bc9";"Старосельцев, В. Т.";"";"";"";"";"";"";""
4992;"random_id1d0bde901733fbb9caab982f0921a09b5fbd26af";"Дылевская, Г.";"";"";"";"";"";"";""
4993;"random_id55d94ad56358285fafc0fc99dfca4e4748824aed";"Сухоребров, К. И.";"";"";"";"";"";"";""
4994;"random_id1bc7da3648d2c33e12375769899479536f2b220f";"Засосов, В. И.";"";"";"";"";"";"";""
4995;"random_ida8c5a609e90d946d3c04840658ec2c537c0930a3";"Павлов, Д. П.";"";"";"";"";"";"";""
4996;"random_id2a8e510699dc244599e5eab1ade350a3ac90c606";"Паталах, М. Н.";"";"";"";"";"";"";""
4997;"random_ide0b4984978abd80177a4209c0cf6e5329d5c914b";"Савочкин, С.";"";"";"";"";"";"";""
4998;"random_id46271163a12fed95bc89888cffc0f573e30ccab0";"Вековищев, С. П.";"";"";"";"";"";"";""
4999;"random_idae200a5b4e6245b3d5e64aca66a7b8add1b878b8";"Козульков";"";"";"";"";"";"";""
5000;"Q4494028";"П. С Фёдоров";"";"";"";"1869";"1936";"";""
5001;"Q1377708";"Фомин, И.";"";"";"";"1872";"1936";"";""
5002;"random_ide9f3c77ca2b7af8ba35aee55daa7a8922d1e5d76";"Бухтеева, Н. Д.";"";"";"";"";"";"";""
5003;"random_ide7b347ecc49305a9feab4c1d2166459e87ae62c0";"Елагин, Б. А.";"";"";"";"";"";"";""
5004;"random_id2734139c62853b2e22b40c4e92823ebd931d21e7";"Ерофеев, К. П.";"";"";"";"";"";"";""
5005;"random_id458826f0b639de5ade590f8a07f80bcbeb3cf740";"Зайцев, В. Ф.";"";"";"";"";"";"";""
5006;"random_idddf393d661f69ae1da9cfd77763c5cd4b135124d";"И. О. Морозов и другие";"";"";"";"";"";"";""
5007;"random_ide5af4d54f8da4e93c622c55a7a5067d8348a361a";"Сланском, В. В.";"";"";"";"";"";"";""
5008;"random_ideb184f35e3d8593146273c20bc239f9cbff6457b";"Собичевская, Р.";"";"";"";"";"";"";""
5009;"random_id47cfcd4d5b8b76933c498b10eb049cd22a9814ea";"Циммерман, Ю. Г.";"";"";"";"";"";"";""
5010;"random_ide51fab83f58fc2a1591b8e2819d497ea54428d0b";"Апасов, Н.";"";"";"";"";"";"";""
5011;"random_id3625bf28dce98e2b41118e881a43f5c676153daf";"Семёнов, Д. И.";"";"";"";"";"";"";""
5012;"random_id8b6ed9680bcf1dd8438c55b847ddc903be6f619f";"Корнилов, Ф. Я.";"";"";"";"";"";"";""
5013;"random_idc93075b65e5f4bc2aa3ab1594849ef93e253f325";"Иванова, Т. М.";"";"";"";"";"";"";""
5014;"random_id4cfab5b9b8eb7253e53be4ab8126c037e4c010a5";"Мирза Алекпер Мамедханов";"";"";"";"";"";"";""
5015;"random_id9f1869e3c5b4d05321704ac3208afdf3b850b206";"Мюллер, Н. И.";"";"";"";"";"";"";""
5016;"random_idb9e6191efc20cf9fd32cd36ca7acff20ee52aef1";"Пуховая, О. Е.";"";"";"";"";"";"";""
5017;"random_id299a00b5ff054fb5aa89fbade9627a689eb6bc31";"Серебряков, Н. П.";"";"";"";"";"";"";""
5018;"random_ida51ec9363454357c8a6ea69ae0820ffcea4b1991";"Чечулин, С.";"";"";"";"";"";"";""
5019;"random_id36c336634da324117f2f961800e53bd2440c37d3";"Соколовой-Курганская, В. И.";"";"";"";"";"";"";""
5020;"random_idef7dba80ae9ed353b229f4568c43c076c8bf0f82";"Бишен Нараин";"";"Bishen Narain";"";"";"";"";""
5021;"random_idc20d4df4f42a1c263cabb0a509c9bc059085cff0";"Махатме Ганди";"";"Mohandas Gandhi";"";"";"";"";""
5022;"random_idaa351df2c65bdbae0fae8b09bfacad37221a4b45";"Ерёмин, А. П.";"";"";"";"";"";"";""
5023;"random_id150c5ec9c9318dd9c0c486d265c5cfc57ff693b0";"Никула, А.";"";"А. Nicula";"";"";"";"";""
5024;"random_idfece5c044fbf9a33c359aab1596632a56ecbb0f8";"Потушанская, Э.";"";"";"";"";"";"";""
5025;"random_id369d9f39f387cd38df06c8cb16622230a02598cf";"Тутолмин, М. С.";"";"";"";"";"";"";""
5026;"random_idb729ed33f7f6a2f4d2873bc1d9ef5417c21e9343";"Шикунов, И. М.";"";"";"";"";"";"";""
5027;"random_id4778726d0698d2293042dfd3be021e75970a9b1b";"Явиц, С. С.";"";"";"";"";"";"";""
5028;"random_idbf232a2244843cb698879212369cb727f0cbb53f";"Рубинштейн, С. М.";"";"";"";"";"";"";""
5029;"random_id200bec43a86aa8626f9a6795f26946bf5965c6d8";"Рулев, В. И.";"";"";"";"";"";"";""
5030;"random_id27087e9a51dcb43ad5e4a881da98aab753ec4b2b";"Шустовая, Л. Н.";"";"";"";"";"";"";""
5031;"random_id58c76c83d212d93356e84c0bae586cd8db555925";"Андронов, А. П.";"";"";"";"";"";"";""
5032;"random_id5b9c0d638712633fc32414d005488e380e38ff25";"Кологривов, В. Н.";"";"";"";"";"";"";""
5033;"random_id8fa9f2c083b0ce9bffccceaff66c027e75f6d2a3";"Антонов, Л. З.";"";"";"";"";"";"";""
5034;"random_idb6964388620f21b7553c51ae32ada0bc67fc97b3";"Бернштейн, В. М.";"";"";"";"";"";"";""
5035;"random_idf944635be63a88bca4da3c7051720dfae3092fed";"Богодурова, М. П.";"";"";"";"";"";"";""
5036;"random_idce43efc43ed93dda7357efffb18d4f5f0bc9a4e7";"Костылева, Е. А.";"";"";"";"";"";"";""
5037;"random_id4ce391223a87eb5f409ebdcb28e089d83d0bd73d";"Парамонов, Н.";"";"";"";"";"";"";""
5038;"random_id6e8244df233b77583d52c76cf5f0cb68ad8ab2bb";"Лепёхин, П. Н.";"";"";"";"";"";"";""
5039;"random_id0fdb3582f9fc663949b971300849241eedf96d20";"Потапов, Н. Ф.";"";"";"";"";"";"";""
5040;"random_ideb08fbde0bcc854421ae28867956f9343ed74d71";"Румянцев, Д.";"";"";"";"";"";"";""
5041;"random_ideeba6061b093a82fcd890a4599f14047c2ede267";"Кабанов, Б. В.";"";"";"";"";"";"";""
5042;"random_id2a7d2864af0a1a28f8e868675799edfa627ff4d5";"Тартаковский, Г.";"";"";"";"";"";"";""
5043;"random_id4aaf481d94381dadd5b2ec1bd816fdce88796a2d";"Чичильницкий, Ш.";"";"";"";"";"";"";""
5044;"random_id1ea4776a7db29b9bd5060c24cab4b34028a93686";"Гуляев, И. В.";"";"";"";"";"";"";""
5045;"random_idc9928379970409f1e5ba075217c9da405d5271ff";"Гуляев, К.";"";"";"";"";"";"";""
5046;"random_id98f02ac4e3491400385c4e6599f0fbfd3aa65f51";"Гуляев";"";"";"";"";"";"";""
5047;"random_id4b1b8e69d5918b05b91a21c86b6efc7b1d1544b9";"Макаров, Е. С.";"";"";"";"";"";"";""
5048;"Q16693197";"Рыбаков, С.";"";"";"";"1867";"1921";"";""
5049;"random_idc46a5f3f8af93033e57b5989722116ad6d915598";"Татаринов, П. Г.";"";"";"";"";"";"";""
5050;"random_id1d41158abb35b02133d889454f21d4a5aa446bba";"Густав Броша";"";"Gustave Brocher";"";"";"";"";""
5051;"random_ida234d31524bb9f86fad65c4475c207ff9abcb4c7";"Бурба, М. И.";"";"";"";"";"";"";""
5052;"random_id4f336b9a1db9219593b2fc084ef8a63892c4a57b";"Екенин, И. Г.";"";"";"";"";"";"";""
5053;"random_idda5eac49f5786ed9b2a46e7cc990d8d11919465c";"Финкель, Л. Д.";"";"";"";"";"";"";""
5054;"random_id8cd2b8ba56b660f625ef7277d0cc419a0db935cd";"Редакция ""Neuen Gesellschaftlichen Correspondent""";"";"";"";"";"";"";""
5055;"random_id4180595ae4bcb16c9424bd7b0a7e0c638c6227bb";"Галунов, А. Г.";"";"";"";"";"";"";""
5056;"random_id958ec0f90e9c5b3f340483ef308f44d6f9aafa8f";"Лятун, Н. И.";"";"";"";"";"";"";""
5057;"random_ide59fc53ea0ddfc0d920412ad43e3ad2848d2af6c";"Мягкий, А. В.";"";"";"";"";"";"";""
5058;"random_id9c87cdfd7e8c0c3eb17585ea6ba79c6651cd9cba";"Общество деятелей периодическая печать и литературы";"";"";"";"";"";"";""
5059;"random_id64e85b5044a2fd44fe99e508f9a3a2b42eecd63f";"Горбашев, А. Н.";"";"";"";"";"";"";""
5060;"random_idf503b7c8a8b115c2c65e7bb73487dba84c15ace7";"Гринёва, А.";"";"";"";"";"";"";""
5061;"random_id39e08edb30278469fb5e66a7706a8f28281af618";"Садовников, Н.";"";"";"";"";"";"";""
5062;"random_id9e2339fec34f86d550408a996f0e979c9daaca47";"Григорьев, М. Г.";"";"";"";"";"";"";""
5063;"random_id8a937616aba00fce7c749e904dbbbc938d576061";"Маштаков";"";"";"";"";"";"";""
5064;"random_idbad23af5ace62209d748b6e100d7bfb5a447b2dd";"Озеров, И. С.";"";"";"";"";"";"";""
5065;"random_id31215aa3a5a2ceb1c137061db9f27dfb563a07a9";"Чахиров, С. Я.";"";"";"";"";"";"";""
5066;"random_ide9510861792312f93e29a111c4bc521477a63d86";"Малахов, И. А.";"";"";"";"";"";"";""
5067;"random_id0256d8601a7747da82ca824d68b9ef36ba12c505";"Гордин, Л. М.";"";"";"";"";"";"";""
5068;"random_idc9d5761714385b64a905341772b68aa189acd49f";"Рама Дева";"";"Rama Dеvа";"";"";"";"";""
5069;"random_idea2c4dc6f125fefddd777991774f3d4f44d5844d";"Мейер, Е. П.";"";"";"";"";"";"";""
5070;"random_idc9f7eadfbac7782fcf4dd988023b0bc85734af54";"Артамонов, Д.";"";"";"";"";"";"";""
5071;"random_id82d49466b048f9b5303939750d609cb1e333a804";"Милич, Л.";"";"";"";"";"";"";""
5072;"random_iddb26e65839da3d3c181768f662efb4c81adf9530";"Толстой, И. Д.";"";"";"";"";"";"";""
5073;"random_id7c917e10d4669d657778b54a8aae693bff4f1a77";"Межевов, И.";"";"";"";"";"";"";""
5074;"random_id54190571f82c0a6a98601f37d08b725ad11a1670";"Фадеев, П. З.";"";"";"";"";"";"";""
5075;"Q4236749";"Кочетов, В. И.";"";"";"";"1818";"1893";"";""
5076;"random_id510ccb3d4187619c25e55b8ab89878a278310b2e";"Слугинов, А. И.";"";"";"";"";"";"";""
5077;"random_ide7d86427c6b9a24f540fb246d4a6f71a47819369";"Швец, А. С.";"";"";"";"";"";"";""
5078;"random_id6a27f70e73be99fe2b2939a07bfdcb17567e170e";"Навроцкий, В. В.";"";"";"";"";"";"";""
5079;"random_id6ef08f894fc8de0b2e554853d92a78c4a18deb0b";"Туржанский, П.";"";"";"";"";"";"";""
5080;"random_idff8720b1d46b0657068cc1d704c1dd4ad36397cb";"Лопатин, А. И.";"";"";"";"";"";"";""
5081;"random_id3aa5fff367b9194187d0d56491dc15add9430167";"Подляшук, И.";"";"";"";"";"";"";""
5082;"random_id137031f098e67cf1cf825fb0b1e1b6cc391a5586";"Редактор ""British Health Review""";"";"";"";"";"";"";""
5083;"random_id6495940f41e28d4ca98fe53c301d85c508de6aec";"Бруно Фрейданк";"";"Bruno Freydank";"";"";"";"";""
5084;"random_id5414047c4b80b5d2a340476b687052c14ddd71f5";"Литературный фонд";"";"";"";"";"";"";""
5085;"random_id9d24641c61922049e7e09cf79be1eb5d6a40098e";"Устинов, Я. А.";"";"";"";"";"";"";""
5086;"random_id05977b4416a5218be574724529b015f29500f7ff";"Невский, Т.";"";"";"";"";"";"";""
5087;"random_ide873ac42c905405caba4df21bcd62fa5cdc577be";"Муценек, К. И.";"";"";"";"";"";"";""
5088;"random_idf8542781a1010b40edd664a7ead44da1f87cb94c";"Ительсон, А. Б.";"";"";"";"";"";"";""
5089;"random_id7729c031bab74ba80b4398a02011b2303aee5b09";"Дорофеев, П. Т.";"";"";"";"";"";"";""
5090;"random_iddd064555091136c9dcee7afb354beb97337af833";"Козырев, А. И.";"";"";"";"";"";"";""
5091;"random_id14955073fb0e1d4ee15f9d9b84384b0bd868279c";"Семеренко, П. М.";"";"";"";"";"";"";""
5092;"random_id4979df7b66a10ee18560f8af79052590426c9dda";"Фоминский, Г. Ф.";"";"";"";"";"";"";""
5093;"random_id62dc8cc2ef555f242e57f92e575c6948ee278902";"Вербатов, А. М.";"";"";"";"";"";"";""
5094;"random_id777a355454e130edf5aa64845d3f8812e44c2095";"Ярцев, Д. М.";"";"";"";"";"";"";""
5095;"Q4207584";"Казаков";"";"";"";"1873";"1936";"";""
5096;"random_idc5183bcc085b07ec84398afcc6035d4568f26d3d";"Киселёв, И. А.";"";"";"";"";"";"";""
5097;"random_idd19b9b4120b7487253909203182a206b98db95c0";"Воловом, А.";"";"";"";"";"";"";""
5098;"random_id8a04134d4ca20d0409baa44479009624d1c1ce4c";"Логунов, Н. С.";"";"";"";"";"";"";""
5099;"random_idc8507dbb2a21e4af556a697f81fea9888695c184";"Смирнова, Е.";"";"";"";"";"";"";""
5100;"random_idc1256eaf8a7d66ef33e02e0a7ff0d1b4be1b11af";"Вафиади, В. М.";"";"";"";"";"";"";""
5101;"random_id42e981095b845135d6072c59524b87c4ee30d8a2";"Гальперин, М.";"";"";"";"";"";"";""
5102;"random_id22349d3c98bc5aadcf678b9e743a781a7bbe24ed";"Завадский, А. М.";"";"";"";"";"";"";""
5103;"random_id2db1f7b29eca7d087c7a7f99325bd1bbc63dfe50";"Турыжников, М.";"";"";"";"";"";"";""
5104;"random_idd68d9b40642c6ccb6c5521473728071c477515be";"Платонов, Н. Д.";"";"";"";"";"";"";""
5105;"random_id82432fe1572cefb0e2923fcb08c1ad8a4c85fb38";"Храшов, И. Р.";"";"";"";"";"";"";""
5106;"random_idabb645e1704c1cdddded8ed62b2347ff103cea17";"Таганов, А. И.";"";"";"";"";"";"";""
5107;"random_id3bd873fff7517e2a08da96cb97fc03ba67994ce7";"Вадковский, М. В.";"";"";"";"";"";"";""
5108;"random_id43bf9e11fcfaae1ada6190395e2c5f806261fd44";"Муцинг-Елисеев, П. И.";"";"";"";"";"";"";""
