"source_id";"source_full";"source_year";"title";"n_vol";"place"
3687;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 13—42.";"1870";"";"";""
3688;"Сухомлинов М. И. История Российской академии, т. VII. Пб., 1885, с. 196—199, 220, 554—556, 558, 559.";"1885";"";"";""
3689;"Францев В. Польское славяноведение конца XVIII и первой четверти XIX столетия. Прага Чешская, 1906, прилож., с. XXXVIII—XXXIX.";"1906";"";"";""
3690;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 361—365.";"1870";"";"";""
3691;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 410—413.";"1870";"";"";""
3692;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. I, с. 102—104.";"1870";"";"";""
3693;"Щукинский сборник, вып. П. М., 1903, с. 372—374.";"1903";"";"";""
3694;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 179, 208.";"1870";"";"";""
3695;"Францев В. Польское славяноведение конца XVIII и первой четверти XIX столетия, Прага Чешская, 1906, прилож., с. CLIX.";"1906";"";"";""
3696;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 366—367.";"1870";"";"";""
3697;"Рус. филолог, вест., 1900, № 1—2, отд. I, с. 270—274.";"1900";"";"";""
3698;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. т. II, с. 339/";"1870";"";"";""
3699;"Отеч. зап., 1826, ч. XXV, № 70, с. 334—335.";"1826";"";"";""
3700;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 402—403.";"1870";"";"";""
3701;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 404—405.";"1870";"";"";""
3702;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 380—381.";"1870";"";"";""
3703;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 309—330.";"1870";"";"";""
3704;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 401—402.";"1870";"";"";""
3705;"Записки, мнения и переписка, тт. I, II. Berlin — Прага, Н. Киселев и Ю. Самарии, 1870. Т. II, с. 407—410.";"1870";"";"";""
3706;"Огонек, 1956, № 30, с. 14.";"1956";"";"";""
3707;"Рус. вед., 1901, № 270, 30 сент., с. 4.";"1901";"";"";""
3708;"Щукинский сборник, вып. 7. М., 1907, с. 118—273.";"1907";"";"";""
3709;"Щукинский сборник, вып. 10. М., 1912, с. 170—198.";"1912";"";"";""
3710;"Рус. архив, 1909, № 2, с. 286—336.";"1909";"";"";""
3711;"Щукинский сборник, вып. 7. М., 1907, с. 274—276.";"1907";"";"";""
3712;"Ст. и новизна, 1905, № 10, с. 469.";"1905";"";"";""
3713;"Шумахер П. В. Стихотворения и сатиры. Л., «Сов. писатель», 1937, с. 27—28.";"1937";"";"";""
3714;"Михаил Семенович Щепкин. (1788—1863). Записки его, письма, рассказы, материалы для биографии и родословная. Пб., А. С. Суворин, 1914, с. 166—176, 203—227, 343—348, 367—370, 373, 374.";"1914";"";"";""
3715;"Лит. архив, т. IV. М—Л., АН СССР, 1953, с. 381—391.";"1953";"";"";""
3716;"М. С. Щепкин. Пб., «Новое время», 1914, с. 182—188.";"1914";"";"";""
3717;"Письма к А. В. Дружинину. М., Гослитмузей, 1948, с. 351—358. (Летописи Гослитмузея, № 9).";"1948";"";"";""
3718;"Неизданные письма к А. Н. Островскому. М.—Л., «Academia», 1932, с. 626—628";"1932";"";"";""
3719;"Лит. вест., 1904, т. VIII, с. 20—22.";"1904";"";"";""
3720;"Рус. мысль, 1915, № 11, отд. II, с. 132—134.";"1915";"";"";""
3721;"Рус. библиофил, 1914, № 4, с. 10—19.";"1914";"";"";""
3722;"Рус. библиофил, 1916, № 4, с. 35—36.";"1916";"";"";""
3723;"Ист. вест., 1906, № 10, с. 230—231.";"1906";"";"";""
3724;"Изв. Азербайджанского ун-та, 1927, серия общ. наук, т. VIII—X, прилож., с. 5—6.";"1927";"";"";""
3725;"Ист. вест., 1891, № 1, с. 40—53.";"1891";"";"";""
3726;"Данилевский М. Г. Г. П. Данилевский по личным его письмам и литературной переписке. Харьков, 1893, с. 39—42.";"1893";"";"";""
3727;"Ист. вест., 1891, № 1, с. 54—55.";"1891";"";"";""
3728;"Рус. библиофил, 1914, № 4, с. 19—21.";"1914";"";"";""
3729;"Заря, 1870, № 5, с. 78—93.";"1870";"";"";""
3730;"Ист. вест., 1891, № 1, с. 38—39.";"1891";"";"";""
3731;"Заря, 1870, № 5, с. 75—76.";"1870";"";"";""
3732;"Щербина Н. Ф. Полное собрание сочинений. Пб., 1873, с. 434—438.";"1873";"";"";""
3733;"Рус. библиофил, 1916, № 5, с. 18—28.";"1916";"";"";""
3734;"Рус. ст., 1896, № 8, с. 405—422.";"1896";"";"";""
3735;"Маркс К., Энгельс Ф. Сочинения, т. XXVII. М., Партиздат, 1935, с. 389—390.";"1935";"";"";""
3736;"Эртель А. И. Собрание сочинений, т. I. М., «Моск. кн-во», 1909, с. I, XIII, XLI—XLIII.";"1909";"";"";""
3737;"Письма. Под ред. и с пред. М. О. Гершензона. [С прим. В. Г. Черткова]. М., 1909, 409 с.";"1909";"";"";""
3738;"Литературные беседы. Саратов, Об-во литературоведения при Саратовском ун-те, 1929, с. 136—149/";"1929";"";"";""
3739;"Вопр. лит-ры, 1958, № 3, с. 79.";"1958";"";"";""
3740;"Костин Г. А. А. И. Эртель. Жизнь и творчество. Воронеж, Кн. изд-во, 1955, с. 13, 16, 60, 62, 104—105.";"1955";"";"";""
3741;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1941, вып. 8, с. 79—82.";"1941";"";"";""
3742;"Эртель А. И. Волхонская барышня. — Смена. — Карьера Струкова. М.—Л., Гослитиздат, 1959, с. 759, 761, 764, 769, 770, 785, 787, 802—805.";"1959";"";"";""
3743;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1941, вып. 8, с. 91—98.";"1941";"";"";""
3744;"Рус. мысль, 1909, № 1, отд. II, с. 85—90, 94—95.";"1909";"";"";""
3745;"Рус. мысль, 1911, № 9, отд. II, с. 58—93.";"1911";"";"";""
3746;"Короленко В. Г. Избранные письма, т. III. М., ГИХЛ, 1936, с. 60—61.";"1936";"";"";""
3747;"Гитович Н. И. Летопись жизни и творчества А. П. Чехова. М., Гослитиздат, 1955, с. 285, 342, 704.";"1955";"";"";""
3748;"Путь, 1913, № 1, с. 42.";"1913";"";"";""
3749;"Голос мин., 1915, № 5, с. 219—220.";"1915";"";"";""
3750;"Буш В. В. Очерки литературного народничества 70—80-х гг. М.—Л., ГИХЛ, 1931, с. 128.";"1931";"";"";""
3751;"Эртель А. И. Записки степняка. Очерки и рассказы. М., Гослитиздат, 1958, с. 578, 579, 584—586, 591, 593.";"1958";"";"";""
3752;"Гусев Н. Н. Два года с Л. Н. Толстым. М., «Посредник», 1912, с. 222—223.";"1915";"";"";""
3753;"Лит. насл., 1956, т. 63, с. 639—640.";"1956";"";"";""
3754;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1940, вып. 6, с. 69, 80—81.";"1940";"";"";""
3755;"М. М. Стасюлевич и его современники в их переписке, т. V. Пб., 1913, с. 511—518.";"1913";"";"";""
3756;"Ист. вест., 1915, № 6, с. 872—886.";"1915";"";"";""
3757;"Писатели в Тверской губернии. Сборник статей. Калинин, Облиздат, 1941, с.120.";"1941";"";"";""
3758;"Совр. мир, 1909, № 2, отд. II, с. 121—123.";"1909";"";"";""
3759;"Засодимский П. Из воспоминаний. М., 1908, с. 447—449.";"1908";"";"";""
3760;"Кр. архив, 1926, т. XIV, с. 250—252.";"1926";"";"";""
3761;"Южин-Сумбатов А. И. Воспоминания. Записи. Статьи. Письма. М.—Л., «Искусство», 1941; также в кн. Ю.-С: Записи. Статьи. Письма. Изд. 2-е, перераб. М., 1951.";"1941; 1951";"";"";""
3762;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1941, вып. 8, с. 62—63.";"1941";"";"";""
3763;"Чехов А. П. Полное собрание сочинений и писем, т. IX. М., Гослитиздат, 1948, с. 582—583; т. XX. М., 1941, с. 367.";"1948";"";"";""
3764;"А. П. Чехов. Сборник документов и материалов. М., Гослитиздат, 1947, с. 236—240.";"1947";"";"";""
3765;"Немирович-Данченко Вл. И. Избранные письма. М., «Искусство», 1954, с. 48—366, 483—499, 529 (Театр. насл., т. II).";"1954";"";"";""
3766;"Письма русских литературно-общественных деятелей к Н. Я. Николадзе. Тбилиси, «Заря Востока», 1949, с. 106, 132.";"1949";"";"";""
3767;"Театр Литературно-худож. об-ва, 1907, вып. 20, с. 216—217.";"1907";"";"";""
3768;"Рус. вед., 1909, № 24, 30 янв., с. 5.";"1909";"";"";""
3769;"Рус. сл., 1908, № 27, 1 февр., с. 4; 1914, № 37, 14 февр., с. 6.";"1908";"";"";""
3770;"Лит. насл., 1952, т. 58, с. 106—107, 112, 547, 548, 560, 610, 616, 633—638, 640, 644—646, 651, 652, 658—660, 664, 690, 691.";"1952";"";"";""
3771;"Языков Н. М. Полное собрание стихотворений. М.—Л., «Academia», 1934, с. 67, 75, 711, 712, 791, 792.";"1934";"";"";""
3772;"Лит. насл., 1950, т. 56, с. 156—157.";"1950";"";"";""
3773;"Рус. ст., 1903, № 3, с. 529—539.";"1903";"";"";""
3774;"Письма Н. М. Языкова к родным за дерптский период его жизни. (1822—1829). Пб., АН, 1913, 502 с. (Языковский архив, вып. 1).";"1913";"";"";""
3775;"Рус. ст., 1903, № 3, с. 485—496.";"1903";"";"";""
3776;"Языков Н. М. Стихотверения. Сказки. Поэмы. Драматические сцены. Письма. М.—Л., Гослитиздат, 1959, с. 437—440.";"1959";"";"";""
3777;"Рус. ст., 1903, № 3, с. 484—485.";"";"";"";""
3778;"Пушкин А. С. Полное собрание сочинений, т. X III. М.—Л., АН СССР, 1937, с. 291—292; т. XVI, 1949, с. 122.";"1949";"";"";""
3779;"Лит. насл., 1935, т. 19—21, с. 33—104.";"1935";"";"";""
3780;"Языков Н. М. Стихотворения. Сказки. Поэмы. Драматические сцены. Письма. М.—Л., Гослитиздат, 1959, с. 432—436.";"1959";"";"";""
3781;"Лит. насл., 1934, т. 16—18, с. 710, 715.";"1934";"";"";""
3782;"Рус. ст., 1889, № 1, с. 151—153.";"1889";"";"";""
3783;"Рус. ст., 1896, № 12, с.617—647.";"1896";"";"";""
3784;"Языков Н. М. Стихотворения. Сказки. Поэмы. Драматические сцены. Письма. М.—Л., Гослитиздат, 1959, с. 441—446.";"1959";"";"";""
3785;"Библиогр. зап., 1858, № 20, с. 611—613.";"1858";"";"";""
